,PtxID,TrialNum,height,tempos,TargetID,TargetLateral,TargetVertical,MaxVel_Real,MaxVel_Virt,Lag,PathOffset,PathOffsetNoLag,EndError,EndError_cleaned,PathOffset_cleaned,PathOffsetNoLag_cleaned
2624,Poppy,51,high,120,row_C2,left,close,1.6208511735561688,1.8814828798531835,17.8,4.37,6.34,4.19,1.7900795611048603,1.8303455103198774,4.612473304973251
2625,Poppy,52,high,120,row_B5,right,middle,2.3287970951005734,2.5652399002627275,32.8,3.59,6.59,1.0,0.7177346253629313,1.6461202104735873,4.76372104655064
2626,Poppy,53,high,120,row_B2,left,middle,1.1857936915848637,1.3831661832481263,20.2,3.52,5.13,1.76,1.068554510089963,1.6282361633785136,3.861051149462521
2627,Poppy,54,high,120,row_C3,center,close,1.5122428982076794,1.9823062992335527,16.2,3.58,5.39,2.62,1.372890482807938,1.6435804384137453,4.0254275707362845
2628,Poppy,55,high,120,row_A4,center,far,1.2665746609336133,1.6727268032885638,31.2,1.33,4.88,0.49,0.4068339923366171,0.8826733085387639,3.701345029631011
2629,Poppy,56,high,120,row_A1,left,far,1.2087328522578151,1.3875913850733022,43.8,2.81,5.05,4.75,1.9115090343250696,1.4312177496413514,3.810125492573365
2630,Poppy,57,high,120,row_C1,left,close,1.4052973927717705,1.7178655544775077,40.0,3.97,6.24,3.66,1.6637604535438877,1.7391226157692152,4.55161509391736
2631,Poppy,58,high,120,row_B1,left,middle,1.6033825080279571,1.9137105074323395,17.1,5.26,7.2,4.67,1.8948318179396795,2.0131647566138544,5.127657515173243
2632,Poppy,59,high,120,row_A2,left,far,1.12223863971003,1.500454752642507,17.6,2.32,4.27,1.65,1.0236289684174493,1.274928808726321,3.304303087382037
2633,Poppy,60,high,120,row_B3,center,middle,1.039368362660192,1.3798047146672083,66.8,1.67,9.74,1.46,0.9419193834360873,1.0319205670646547,6.576948326869854
2634,Poppy,61,high,120,row_C4,center,close,1.723228724277366,2.694593875058103,15.2,2.85,4.73,1.58,0.9941579128916178,1.4431627033198824,3.6047077982732936
2635,Poppy,62,high,120,row_A6,right,far,2.089946636465346,3.353465700129122,61.6,4.02,9.29,2.35,1.2850758050781375,1.7508794707592612,6.327045854353212
2636,Poppy,63,high,120,row_B4,center,middle,1.1307733408345069,1.4653710652102896,15.9,1.8,3.48,0.88,0.6516229549163888,1.08449222600272,2.7724615305915545
2637,Poppy,64,high,120,row_C6,right,close,2.7426183462079683,3.443147141712602,54.9,4.12,9.12,1.43,0.9285017804843299,1.7740803730494936,6.231931242839686
2638,Poppy,65,high,120,row_B6,right,middle,2.5597319020105824,3.574175513756756,38.8,3.29,5.85,2.2,1.2334976252295826,1.5676656997135252,4.312221959071368
2639,Poppy,66,high,120,row_C5,right,close,2.058173461062716,2.7579661351981386,22.8,2.21,3.74,1.1,0.7701544030436325,1.2370031663900938,2.949907487676356
2640,Poppy,67,high,120,row_A3,center,far,1.4760126319135234,2.040917427358975,29.8,2.0,5.72,0.85,0.6345023813903006,1.1612317403390437,4.231673364846974
2641,Poppy,68,high,120,row_A5,right,far,1.6105645174076917,2.2161796517906662,74.5,4.7,12.96,2.75,1.4130869721941397,1.9011104450984995,8.296145886905244
2642,Poppy,69,high,120,row_C2,left,close,1.6585864010665825,2.2909603242058134,17.1,3.21,5.16,2.26,1.2543847979536848,1.5459111091283462,3.880105358161431
2643,Poppy,70,high,120,row_B5,right,middle,1.7839460906666027,1.91136426349707,50.7,5.06,9.4,4.81,1.9238804537303933,1.9742208085710211,6.388381183582594
2644,Poppy,71,high,120,row_B2,left,middle,1.4548102964040328,1.6693488130146474,15.8,2.82,4.71,1.88,1.115762237178446,1.4342145314555421,3.591775340840581
2645,Katrina,0,high,120,row_B5,right,middle,1.5871188250027897,1.9000529752727524,40.0,3.22,4.53,3.49,1.6204951590347183,1.5486506788213772,3.4748673417232427
2646,Katrina,1,high,120,row_C1,left,close,0.8302027763157591,0.8780867866371771,0.0,3.32,3.32,2.57,1.3570835726510322,1.5757296328333958,2.6619864589429714
2647,Katrina,2,high,120,row_C4,center,close,0.5655552199468237,0.6337656031420564,31.8,2.28,4.44,1.86,1.1080187284666732,1.2612703406527404,3.4160575184956787
2648,Katrina,3,high,120,row_C2,left,close,0.7199544367322726,0.7224370873828865,23.9,3.55,5.67,3.47,1.615308587170674,1.6359310645534308,4.200589667307291
2649,Katrina,4,high,120,row_B2,left,middle,0.4241735410491253,0.5133187618827445,19.7,1.97,4.22,1.52,0.9683185250667603,1.1500199626364438,3.2712635357449056
2650,Katrina,5,high,120,row_C3,center,close,0.42523530362895495,0.4621553648440617,0.0,1.97,1.97,2.19,1.2299822108335268,1.1500199626364438,1.6831857254687546
2651,Katrina,6,high,120,row_A3,center,far,0.2272663039897209,0.32184515166040023,51.6,1.7,8.24,1.01,0.7230814732682167,1.0442537523679474,5.732977137664302
2653,Katrina,8,high,120,row_C6,right,close,0.5787128239753329,0.7111747585870126,0.0,3.53,3.53,4.3,1.8148329891961557,1.630806224346384,2.8067815086955403
2654,Katrina,9,high,120,row_B3,center,middle,0.3842258282158144,0.4926070288793027,43.6,1.1,5.68,0.04,0.03929772702200518,0.7701544030436325,4.206811053989379
2655,Katrina,10,high,120,row_B1,left,middle,0.5197788187847143,0.6156383744140286,0.0,4.49,4.49,5.62,2.08052473618233,1.8565198969092434,3.4487594147273612
2656,Katrina,11,high,120,row_A4,center,far,0.5177464137619879,0.6603455828009966,40.0,1.61,5.79,1.19,0.8154454570893899,1.006875413421462,4.275093613774842
2657,Katrina,12,high,120,row_C5,right,close,0.9953196625097428,1.0137027958042852,0.0,2.47,2.47,2.54,1.3475035218121256,1.3248627533924862,2.0565585156234807
2658,Katrina,13,high,120,row_A2,left,far,0.4818382702864378,0.5610345522200881,21.5,2.23,4.35,1.71,1.0483374152287972,1.2439848619118399,3.3570039398568348
2659,Katrina,14,high,120,row_A1,left,far,0.6537103652281931,0.949488057014028,22.9,5.35,7.48,6.89,2.294410232974895,2.03032534730333,5.292425523926652
2660,Katrina,15,high,120,row_B4,center,middle,0.4325889476025065,0.474595453570995,0.0,1.39,1.39,1.35,0.891978771492421,0.9103778170423982,1.2295991312952201
2661,Katrina,16,high,120,row_A5,right,far,0.4579492247862293,0.4715588450587958,19.7,2.26,3.9,1.81,1.088444625307663,1.2543847979536848,3.0578927418463375
2662,Katrina,17,high,120,row_A6,right,far,0.5068043608096091,0.5638830534501479,0.0,4.12,4.12,3.76,1.6885515156159614,1.7740803730494936,3.2049458320597233
2663,Katrina,18,high,120,row_B5,right,middle,0.5634576489693098,0.696268325814855,0.0,3.2,3.2,3.08,1.5097533330055835,1.5431656766005775,2.5784582183515212
2664,Katrina,19,high,120,row_C1,left,close,0.5877669219457534,0.6224773689748958,0.0,4.69,4.69,3.66,1.6637604535438877,1.899020880798239,3.5788315540286586
2665,Katrina,20,high,120,row_C4,center,close,0.5247828903640023,0.6251330035264334,18.9,1.81,4.0,1.66,1.0277817813286005,1.088444625307663,3.12493536650948
2666,Katrina,21,high,120,row_C2,left,close,0.6961034320486399,0.6076991125688004,21.5,4.88,6.99,5.18,1.9977234602064398,1.9381692753386104,5.003157648220544
2667,Katrina,22,high,120,row_B2,left,middle,0.34517762862846024,0.3929113353506801,48.4,2.13,6.57,1.24,0.8398881704674066,1.2086790506879685,4.751667558723525
2668,Katrina,23,high,120,row_C3,center,close,0.3946066670854815,0.4746681807606921,0.0,2.38,2.38,2.63,1.376028266674394,1.2951413467806505,1.9904006827843166
2669,Katrina,24,high,120,row_A3,center,far,0.42935156494050397,0.4098440568149213,62.4,1.72,8.24,1.06,0.7494618330019409,1.0524075385601739,5.732977137664302
2671,Katrina,26,high,120,row_C6,right,close,0.5151589576626147,0.6966913049946414,32.8,3.39,5.01,3.19,1.540414354687234,1.5943512198714416,3.7845996014713728
2672,Katrina,27,high,120,row_B3,center,middle,0.5302474653776198,0.6398825818957777,27.9,1.24,3.53,0.62,0.49425230664365216,0.8398881704674066,2.8067815086955403
2673,Katrina,28,high,120,row_B1,left,middle,0.5373706146371454,0.6200282302839871,0.0,5.15,5.15,5.72,2.0986503909946563,1.9918865607206437,3.8737565383608463
2674,Katrina,29,high,120,row_A4,center,far,0.2596205122035242,0.31868353601368804,32.8,1.07,5.39,1.06,0.7494618330019409,0.7546686543316117,4.0254275707362845
2675,Katrina,30,high,120,row_C5,right,close,0.5182616683355085,0.5726456531406245,0.0,2.35,2.35,2.5,1.3346158167069744,1.2850758050781375,1.9682505957493923
2676,Katrina,31,high,120,row_A2,left,far,0.3474500216371897,0.3973945777754222,21.7,2.72,4.89,2.22,1.240498892673112,1.4039234654141408,3.707765449048612
2677,Katrina,32,high,120,row_A1,left,far,0.6441479051296186,1.409325005534057,46.2,5.08,9.59,6.84,2.286596790831472,1.9781668397244312,6.4939437265431
2678,Katrina,33,high,120,row_B4,center,middle,0.4264851203059387,0.4932753033365251,0.0,1.65,1.65,1.57,0.9898891605757609,1.0236289684174493,1.4359866659818366
2679,Katrina,34,high,120,row_A5,right,far,0.3952776639716751,0.4795735341934424,0.0,2.29,2.29,2.23,1.2439848619118399,1.2646989535165942,1.923800922128916
2680,Katrina,35,high,120,row_A6,right,far,0.8220701241517753,0.8304471504002955,0.0,3.5,3.5,2.91,1.4608723581694205,1.623080652394242,2.7862009544809023
2681,Katrina,36,high,120,row_B5,right,middle,0.5263902664861576,0.5829225977686192,21.0,3.16,4.75,3.4,1.5969895987933813,1.5321247843556507,3.617628975735538
2682,Katrina,37,high,120,row_C1,left,close,0.6018739643897019,0.623595839357057,0.0,5.38,5.38,4.28,1.810366972594708,2.035996918326024,4.019136714094125
2683,Katrina,38,high,120,row_C4,center,close,0.4747004520575065,0.5110158311485462,22.4,2.11,4.3,2.03,1.1723430623433106,1.2014962778352856,3.324089186895758
2684,Katrina,39,high,120,row_C2,left,close,0.6266273830830511,0.5850267813428088,0.0,3.66,3.66,3.79,1.695897439733347,1.6637604535438877,2.8955740528539624
2685,Katrina,40,high,120,row_B2,left,middle,0.5055945585034586,0.5508386074578892,22.4,1.95,4.15,1.15,0.7955269518001096,1.1424886813500068,3.2248748700821808
2686,Katrina,41,high,120,row_C3,center,close,0.5229912644870097,0.5785419000170459,0.0,4.27,4.27,2.8,1.4282138804355626,1.8081282520044484,3.304303087382037
2687,Katrina,42,high,120,row_A3,center,far,0.2947562261235244,0.35999445909037703,67.6,1.87,10.66,1.17,0.8055275107120075,1.1118965535303782,7.079894490214667
2689,Katrina,44,high,120,row_C6,right,close,0.7035092567159588,0.9148800661884676,28.1,3.7,5.15,5.92,2.1341849288705084,1.6737338017942327,3.8737565383608463
2690,Katrina,45,high,120,row_B3,center,middle,0.4466914638141191,0.6400332182101592,34.2,0.9,5.62,0.53,0.4344399268962884,0.6629005847852576,4.169447661727358
2691,Katrina,46,high,120,row_B1,left,middle,0.7517730893281511,0.9228522807560068,19.2,4.53,6.7,4.77,1.915645697247157,1.8651303337036862,4.829874037333755
2692,Katrina,47,high,120,row_A4,center,far,0.3999715318445082,0.3973842853863264,43.4,1.53,5.75,1.13,0.7854423140536015,0.9726632795610435,4.250295821279264
2693,Katrina,48,high,120,row_C5,right,close,0.640747466826231,0.7568736801576992,0.0,2.45,2.45,1.93,1.134911305486308,1.3183184633250011,2.0418942215954874
2694,Katrina,49,high,120,row_A2,left,far,0.5146386104979123,0.5795564055641942,45.6,2.56,6.86,2.17,1.222921526239651,1.3538982996335291,4.925676676944064
2695,Katrina,50,high,120,row_A1,left,far,0.6884738903669192,1.3076048702668357,46.8,5.0,9.49,6.15,2.17392450430411,1.9623119885131546,6.438444062231216
2696,Katrina,51,high,120,row_B4,center,middle,0.6085697398287897,0.6980472264395988,37.2,1.6,5.69,1.21,0.8252822185566067,1.0026509310601806,4.213030112742852
2697,Katrina,52,high,120,row_A5,right,far,0.6824086000705886,0.7571641614992863,0.0,2.48,2.48,2.08,1.1906437833447958,1.3281221779115815,2.0638827350117306
2698,Katrina,53,high,120,row_A6,right,far,0.7842736254794916,0.8524217211940311,0.0,4.08,4.08,2.88,1.4520483403876794,1.7648493733605153,3.178328299427902
2699,Katrina,54,high,120,row_B5,right,middle,0.8636216814467956,0.9931539147612144,0.0,2.97,2.97,3.99,1.7438380759978966,1.4783390970123222,2.416669679769574
2700,Katrina,55,high,120,row_C1,left,close,0.7775132481094104,0.9405972709995236,0.0,3.46,3.46,1.56,0.9856054330611785,1.6127074644759531,2.7587067639061895
2701,Katrina,56,high,120,row_C4,center,close,0.5955919425296919,0.6725422558004197,31.8,1.63,3.77,1.12,0.7803679964745025,1.0152808569866933,2.9702232839693408
2702,Katrina,57,high,120,row_C2,left,close,0.6193580756731866,0.7056296461690041,0.0,2.55,2.55,3.46,1.6127074644759531,1.350704963756626,2.115006043340077
2703,Katrina,58,high,120,row_B2,left,middle,0.5014577910352129,0.5423501446735618,42.0,2.39,6.84,1.87,1.1118965535303782,1.2984786638084445,4.913728198121098
2704,Katrina,59,high,120,row_C3,center,close,0.7117796115297728,0.7395350398145493,41.9,2.21,4.59,1.88,1.115762237178446,1.2370031663900938,3.5139409223569475
2705,Katrina,60,high,120,row_A3,center,far,0.3966427172209237,0.5149221077413471,70.0,1.88,10.6,1.23,0.8350391854218109,1.115762237178446,7.047403984423567
2706,Katrina,61,high,120,row_B6,right,middle,1.0386615412498086,1.1339391704004758,76.2,4.6,9.57,6.75,2.27241888371277,1.8800646135195587,6.4828543124997795
2707,Katrina,62,high,120,row_C6,right,close,0.8357015280041659,0.92941035404879,26.2,4.33,5.76,7.08,2.3237005244359987,1.8215036567705067,4.256498705486994
2708,Katrina,63,high,120,row_B3,center,middle,0.5168613373161072,0.6420351353651612,37.6,1.05,5.7,0.43,0.3641479442681428,0.7442322135284019,4.219246847916543
2709,Katrina,64,high,120,row_B1,left,middle,0.7732015976657884,0.8350587630752838,0.0,4.21,4.21,4.46,1.850024937030994,1.7946150848412268,3.2646461501364104
2710,Katrina,65,high,120,row_A4,center,far,0.4680844486779491,0.4386351197346194,35.0,1.62,5.93,1.27,0.8543191177415732,1.0110853536376685,4.361600237464599
2711,Katrina,66,high,120,row_C5,right,close,0.6853670152544771,0.7398098581341892,0.0,2.24,2.24,2.37,1.2917951315454501,1.2474611314209483,1.8866045542663639
2712,Katrina,67,high,120,row_A2,left,far,0.5060377142257474,0.6105308221398446,0.0,2.6,2.6,2.2,1.2334976252295826,1.3665914413936475,2.151368406420957
2713,Katrina,68,high,120,row_A1,left,far,0.7590146073679206,1.240036099503176,0.0,5.1,5.1,5.83,2.1183103438880124,1.9821012057941778,3.8419736137381766
2714,Katrina,69,high,120,row_B4,center,middle,0.5160477914167018,0.6057985697614837,0.0,1.74,1.74,1.61,1.006875413421462,1.0605075433200173,1.5062306481839034
2715,Katrina,70,high,120,row_A5,right,far,0.5777885372087012,0.6444268507956958,38.8,2.41,5.83,1.92,1.1311051451578802,1.3051268020414009,4.2998549118638545
2716,Katrina,71,high,120,row_A6,right,far,0.6439201568457141,0.7761356164290135,0.0,3.98,3.98,3.21,1.5459111091283462,1.7414824763640713,3.1115538618360876
2718,Pete,1,high,120,row_C1,left,close,1.6971244885713888,1.8352538685976296,46.4,2.78,8.35,2.97,1.4783390970123222,1.4221847376612384,5.795975771064948
2720,Pete,3,high,120,row_C5,right,close,1.4299989738955872,1.624054720923798,54.6,2.09,6.39,1.36,0.8966048046108566,1.19427181170775,4.642824589581173
2721,Pete,4,high,120,row_A4,center,far,0.5735114521988669,0.6640430904363647,53.7,1.49,7.63,1.27,0.8543191177415732,0.9551905199989719,5.380133278786521
2722,Pete,5,high,120,row_A2,left,far,0.9368634868973597,1.6956687711943872,55.5,4.77,11.54,3.49,1.6204951590347183,1.915645697247157,7.551757847214643
2723,Pete,6,high,120,row_B6,right,middle,1.7073576007219105,2.01710101953524,55.8,4.19,6.96,3.43,1.6048724811698345,1.7900795611048603,4.985305574902534
2724,Pete,7,high,120,row_A5,right,far,1.1856202113287628,1.3782130007513524,37.2,2.5,5.65,1.78,1.076549166739913,1.3346158167069744,4.188139892688504
2725,Pete,8,high,120,row_B1,left,middle,1.0775633926414148,1.329563662884328,20.9,3.82,6.23,4.02,1.7508794707592612,1.7032020728540842,4.545517754421325
2726,Pete,9,high,120,row_A3,center,far,0.4260105327678743,0.5560860962952139,37.8,2.37,6.7,1.53,0.9726632795610435,1.2917951315454501,4.829874037333755
2727,Pete,10,high,120,row_C6,right,close,1.8042871616367195,2.1058435264832687,42.0,3.51,6.45,2.62,1.372890482807938,1.6256609799284294,4.679178459075665
2728,Pete,11,high,120,row_B5,right,middle,1.7984656659934863,2.092352088450766,59.1,3.14,8.04,1.9,1.123457499326046,1.5265684620835285,5.617951101403822
2729,Pete,12,high,120,row_B4,center,middle,1.145073636362456,1.3328731238855631,60.0,2.26,8.29,1.22,0.8301705908419255,1.2543847979536848,5.76163599121019
2730,Pete,13,high,120,row_B2,left,middle,1.3250088486459304,1.5190472986523202,0.0,2.67,2.67,1.58,0.9941579128916178,1.388502105539251,2.202064446018967
2731,Pete,14,high,120,row_C2,left,close,1.1893490692224329,1.2119211868761055,20.0,2.05,4.52,1.79,1.0805271020786034,1.1796957329389302,3.468344798767417
2732,Pete,15,high,120,row_C3,center,close,1.0477685595574786,1.2090584322668023,20.3,1.79,4.11,1.17,0.8055275107120075,1.0805271020786034,3.1982963378511715
2733,Pete,16,high,120,row_B3,center,middle,0.7343491097424831,0.8481105385062867,29.4,1.35,5.85,0.96,0.6961037572506878,0.891978771492421,4.312221959071368
2735,Pete,18,high,120,row_C4,center,close,1.1988244402384298,1.4044732867320402,37.5,2.04,4.11,0.69,0.5387395206178347,1.1760248395950734,3.1982963378511715
2736,Pete,19,high,120,row_C1,left,close,1.4261765963312825,1.7997267241505324,20.9,3.23,5.87,2.52,1.3410761451115571,1.55138441204824,4.324579982516446
2737,Pete,20,high,120,row_A1,left,far,1.2339031664180922,1.6684907633739114,20.6,3.93,6.14,4.0,1.7461894308801895,1.7296402362604058,4.490546366322739
2738,Pete,21,high,120,row_C5,right,close,1.1954063991419759,1.3394261230804445,29.0,2.31,4.04,2.59,1.3634301011916694,1.2715281339346007,3.151658317862543
2739,Pete,22,high,120,row_A4,center,far,0.642225169533673,0.9311152544258936,55.5,1.65,7.93,1.0,0.7177346253629313,1.0236289684174493,5.554415958310821
2741,Pete,24,high,120,row_B6,right,middle,2.0935700170079143,2.555023559468125,47.2,4.16,7.05,4.95,1.9523058144695615,1.7832466939706348,5.038811624795865
2742,Pete,25,high,120,row_A5,right,far,1.075535394004596,1.340705570376959,49.0,2.7,5.99,2.18,1.226456864312595,1.3977774396531384,4.398540447525634
2743,Pete,26,high,120,row_B1,left,middle,1.2899425756158531,1.4854995451040864,28.9,3.28,5.59,4.88,1.9381692753386104,1.5649664415413977,4.1507342416851865
2744,Pete,27,high,120,row_A3,center,far,0.5673868620055097,0.6475731006954742,35.0,1.67,6.06,1.35,0.891978771492421,1.0319205670646547,4.441537335100226
2745,Pete,28,high,120,row_C6,right,close,1.7907318681489084,1.9985401572373411,38.8,3.37,6.0,2.59,1.3634301011916694,1.58905819491852,4.404689427545134
2746,Pete,29,high,120,row_B5,right,middle,1.5871209567507227,1.7676933074603736,40.0,2.62,5.84,2.06,1.1833558100765806,1.372890482807938,4.30603956549795
2747,Pete,30,high,120,row_B4,center,middle,0.793040307998108,0.98338185696229,55.8,1.77,5.83,0.94,0.6851389222560478,1.072558332284359,4.2998549118638545
2748,Pete,31,high,120,row_B2,left,middle,0.8709299466566081,1.0432936469346257,39.4,2.11,7.05,1.62,1.0110853536376685,1.2014962778352856,5.038811624795865
2749,Pete,32,high,120,row_C2,left,close,1.131272797033252,1.4989259334849692,19.7,2.88,5.22,2.44,1.315033504297265,1.4520483403876794,3.9181443606233124
2750,Pete,33,high,120,row_C3,center,close,0.965244373561324,1.1477031383628264,38.0,1.67,6.48,1.15,0.7955269518001096,1.0319205670646547,4.697327926807408
2751,Pete,34,high,120,row_B3,center,middle,0.8423485481942509,1.0145713794678948,28.6,1.81,3.79,3.7,1.6737338017942327,1.088444625307663,2.9837494003709124
2753,Pete,36,high,120,row_C4,center,close,0.7301049091100325,0.9020928895505632,28.0,1.44,3.67,0.71,0.5511454769833191,0.9329907995805331,2.9023784102075063
